model,layer,category,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_r,spearman_p,n
Llama-4-Scout-17B-16E,29,authority-subversion_virtue,0.1609590945453617,3.570430023663093e-10,0.1112677642574213,0.2098475780840577,0.1951102280847766,2.4175014427649044e-14,1501
Llama-4-Scout-17B-16E,29,care-harm_vice,0.2480035835213289,1.0178394178577994e-28,0.2058798524392083,0.2892099385900196,0.2675376016316234,2.580168547327996e-33,1950
Llama-4-Scout-17B-16E,29,care-harm_virtue,0.3286921790408912,1.2297746089348822e-45,0.2863769794695433,0.3697276179485151,0.3401325267041901,6.08643638488691e-49,1761
Llama-4-Scout-17B-16E,29,fairness-cheating_vice,0.2820254599801018,5.5693857345990336e-37,0.2406479245855527,0.3223797795099875,0.3035391693588233,7.672719667112784e-43,1950
Llama-4-Scout-17B-16E,29,fairness-cheating_virtue,0.2603095759547584,1.0248546070501895e-26,0.214523572897521,0.3049540336017983,0.2509478395367293,6.935718811822628e-25,1634
Llama-4-Scout-17B-16E,29,loyalty-betrayal_vice,0.3172655080455994,7.530249665652114e-47,0.2767731917316621,0.3566331174706763,0.34331340360696,4.6916441790462196e-55,1950
Llama-4-Scout-17B-16E,29,loyalty-betrayal_virtue,0.0275949827371376,0.2547767963961816,-0.0199044246714274,0.07497010206983,0.0526968230647017,0.029566134080864,1705
Llama-4-Scout-17B-16E,29,overall,0.1987135056267424,1.658046038203236e-156,0.1844950446632817,0.2128488070987443,0.2001220571884955,9.471512944076979e-159,17635
Llama-4-Scout-17B-16E,29,sanctity-degradation_vice,0.1469406832042872,1.9207404832806102e-10,0.1021712873930965,0.1911160424407041,0.1664375419647412,5.059738333483149e-13,1860
Llama-4-Scout-17B-16E,29,sanctity-degradation_virtue,0.0089590974941154,0.7345387998255088,-0.042809092502721,0.0606793083590233,0.0385512053135462,0.1443881117487895,1435
Llama-4-Scout-17B-16E,30,authority-subversion_vice,0.2359285073799929,2.630574266376884e-25,0.192879433925624,0.2780710805845741,0.266192370316927,5.261673021062977e-32,1889
Llama-4-Scout-17B-16E,30,authority-subversion_virtue,0.1746685991553966,9.495627839078002e-12,0.1251773819850584,0.2232926932129529,0.202255914613747,2.5467380554436558e-15,1501
Llama-4-Scout-17B-16E,30,care-harm_vice,0.2532579815716309,6.455299291015625e-30,0.2112425592823645,0.2943392158596449,0.269928609391852,6.636336656877878e-34,1950
Llama-4-Scout-17B-16E,30,care-harm_virtue,0.351247434968756,2.733910703598303e-52,0.3096152468157106,0.3915355126338773,0.3571786223223267,3.9297845258179615e-54,1761
Llama-4-Scout-17B-16E,30,fairness-cheating_vice,0.2903466833049299,3.4583142612807736e-39,0.2491678482904788,0.3304775531524492,0.3064823258185561,1.105214383467697e-43,1950
Llama-4-Scout-17B-16E,30,fairness-cheating_virtue,0.2807492404832989,5.6130913940238335e-31,0.2354609286116834,0.3248209458393943,0.2750203286875941,9.567455688014359e-30,1634
Llama-4-Scout-17B-16E,30,loyalty-betrayal_vice,0.3299776112984759,9.379325725642628e-51,0.2898327702292422,0.3689633641447356,0.3488553911305788,6.621845835323004e-57,1950
Llama-4-Scout-17B-16E,30,loyalty-betrayal_virtue,0.0623354985013449,0.0100370118275019,0.0149062781609745,0.1094848349943634,0.07701979422748,0.0014592380059188,1705
Llama-4-Scout-17B-16E,30,overall,0.2109821322492306,1.2704273996447036e-176,0.1968355078617586,0.2250409248040441,0.2103126925785804,1.7193137195290285e-175,17635
Llama-4-Scout-17B-16E,30,sanctity-degradation_vice,0.155761670494279,1.4343428276001152e-11,0.1110964249548078,0.1997989339012014,0.1708969547770835,1.170412462423199e-13,1860
Llama-4-Scout-17B-16E,30,sanctity-degradation_virtue,0.0215151918282996,0.4154104068999965,-0.0302668494528404,0.0731820556304791,0.0481933177090313,0.0679859908945713,1435
Llama-4-Scout-17B-16E,31,authority-subversion_vice,0.2349236644716188,4.237555818338714e-25,0.1918549954127012,0.2770892427837183,0.2656583414209065,7.034290701324766e-32,1889
Llama-4-Scout-17B-16E,31,authority-subversion_virtue,0.1737068961654637,1.2367816994104592e-11,0.1242010063935998,0.2223501398256521,0.2005351765797551,4.412911956088704e-15,1501
Llama-4-Scout-17B-16E,31,care-harm_vice,0.2525788810177136,9.253416461760905e-30,0.2105493180798927,0.2936764195900539,0.2703235098931692,5.2960596811886925e-34,1950
Llama-4-Scout-17B-16E,31,care-harm_virtue,0.3513440182268809,2.553275089295535e-52,0.3097148618267632,0.391628798421713,0.3566611057459051,5.710824861401894e-54,1761
Llama-4-Scout-17B-16E,31,fairness-cheating_vice,0.2904946634538383,3.154556688493171e-39,0.2493194197255287,0.3306215061427021,0.3074650965726366,5.758254611392751e-44,1950
Llama-4-Scout-17B-16E,31,fairness-cheating_virtue,0.2760152016671931,5.875115465325965e-30,0.230607875860433,0.3202230206673466,0.2698414198416322,1.172455251410409e-28,1634
Llama-4-Scout-17B-16E,31,loyalty-betrayal_vice,0.3300233503735128,9.073647196388992e-51,0.2898797865523767,0.3690077045096746,0.3504186668989197,1.9599431212010453e-57,1950
Llama-4-Scout-17B-16E,31,loyalty-betrayal_virtue,0.0606009611142009,0.0123222572592762,0.0131655052462029,0.1077642630203287,0.0758324322308571,0.0017275722783448,1705
Llama-4-Scout-17B-16E,31,overall,0.2102443274661826,2.2422132645066684e-175,0.1960932563097907,0.2243078454754713,0.2097510093214047,1.5192184268250849e-174,17635
Llama-4-Scout-17B-16E,31,sanctity-degradation_vice,0.1547634726759345,1.9385636033564138e-11,0.1100860796624653,0.1988167101622374,0.1698981635789136,1.630179293593065e-13,1860
Llama-4-Scout-17B-16E,31,sanctity-degradation_virtue,0.0203553128079273,0.4410060240747115,-0.0314261329374613,0.0720277849853415,0.0468146575372157,0.0762566982048647,1435
Llama-4-Scout-17B-16E,32,authority-subversion_vice,0.2434921556237682,6.762875855130595e-27,0.200593595173542,0.2854587398656683,0.2679794792204747,1.981749797248199e-32,1889
Llama-4-Scout-17B-16E,32,authority-subversion_virtue,0.1853962165448499,4.49936184202284e-13,0.1360751721626292,0.2338005396349999,0.2076393377970696,4.4171796676530734e-16,1501
Llama-4-Scout-17B-16E,32,care-harm_vice,0.2592802026019468,2.525962574010727e-31,0.2173920287413365,0.3002151229760768,0.2738592012638369,6.909168380418516e-35,1950
Llama-4-Scout-17B-16E,32,care-harm_virtue,0.3691715885180352,5.586145205433769e-58,0.3281177056770246,0.4088335411126535,0.3707011048443717,1.756108887742635e-58,1761
Llama-4-Scout-17B-16E,32,fairness-cheating_vice,0.2966536288044028,6.545893181204869e-41,0.2556296448920953,0.3366112047120986,0.3088136750767995,2.3440661704363263e-44,1950
Llama-4-Scout-17B-16E,32,fairness-cheating_virtue,0.3193333836657265,4.707445943461961e-40,0.2750994760840004,0.3622181914113503,0.3185015968540737,7.642031002702245e-40,1634
Llama-4-Scout-17B-16E,32,loyalty-betrayal_vice,0.3457021105830246,7.557520363983064e-56,0.3060077957361874,0.3841965561005561,0.3606253170999592,5.830369476730381e-61,1950
Llama-4-Scout-17B-16E,32,loyalty-betrayal_virtue,0.0936150510387442,0.00010830606061,0.0463476982332604,0.1404641298663219,0.0985702464741856,4.5605839673109954e-05,1705
Llama-4-Scout-17B-16E,32,overall,0.2225688931353639,7.888839932024212e-197,0.2084942298467801,0.2365513880574382,0.2204932497489894,4.0184978751677757e-193,17635
Llama-4-Scout-17B-16E,32,sanctity-degradation_vice,0.167767712897807,3.283090863292388e-13,0.1232558116665934,0.211605914619714,0.1796572767042287,5.875194959255367e-15,1860
Llama-4-Scout-17B-16E,32,sanctity-degradation_virtue,0.0361058538805326,0.1716272200004922,-0.0156717704509122,0.0876903545459798,0.0610310548338128,0.0207731535786444,1435
Llama-4-Scout-17B-16E,33,authority-subversion_vice,0.2497232742688675,3.009422068781718e-28,0.2069527090807126,0.291541130092645,0.2709705370702975,3.802170448049838e-33,1889
Llama-4-Scout-17B-16E,33,authority-subversion_virtue,0.1942592738562067,3.1427014898307864e-14,0.1450878380097388,0.2424735025560135,0.2135205648718655,6.161468583284652e-17,1501
Llama-4-Scout-17B-16E,33,care-harm_vice,0.2633435054278666,2.7018049768504305e-32,0.221543067958633,0.3041779506944717,0.2768860761663791,1.1794816215711012e-35,1950
Llama-4-Scout-17B-16E,33,care-harm_virtue,0.3832421134007264,1.047633755073772e-62,0.3426643054728644,0.422392618078719,0.3855692393182598,1.6433594159524453e-63,1761
Llama-4-Scout-17B-16E,33,fairness-cheating_vice,0.3029460415656277,1.130740365379147e-42,0.2620802067724916,0.3427273456833657,0.3118714841555087,3.001486114521747e-45,1950
Llama-4-Scout-17B-16E,33,fairness-cheating_virtue,0.3185707300874513,7.340827686541598e-40,0.2743145215972385,0.3614803331734439,0.3182583647840518,8.80268471193243e-40,1634
Llama-4-Scout-17B-16E,33,loyalty-betrayal_vice,0.3552596576659982,4.322952516273182e-59,0.3158503886004266,0.3934452507039387,0.3679755979367644,1.3961754206182446e-63,1950
Llama-4-Scout-17B-16E,33,loyalty-betrayal_virtue,0.1175122187315882,1.1412126628346565e-06,0.0704318042986286,0.1640702526723295,0.1169174057643774,1.293293451277045e-06,1705
Llama-4-Scout-17B-16E,33,overall,0.2307549538751343,7.98964399590751e-212,0.2167335432499076,0.2446811792066506,0.2281896093774163,4.634295057155203e-207,17635
Llama-4-Scout-17B-16E,33,sanctity-degradation_vice,0.1742640351720706,3.774481706240295e-14,0.1298406837974854,0.2179891966771114,0.1842695333784544,1.1427058103140478e-15,1860
Llama-4-Scout-17B-16E,33,sanctity-degradation_virtue,0.0484203500542837,0.0666974183895127,-0.0033363526658584,0.0999183303156993,0.07193236721437,0.0064096190168427,1435
Llama-4-Scout-17B-16E,34,authority-subversion_vice,0.2585796673141411,3.1013449087973662e-30,0.2159972467934376,0.3001803181133192,0.2747578233948068,4.560968101899222e-34,1889
Llama-4-Scout-17B-16E,34,authority-subversion_virtue,0.2022262071927791,2.5711311573908428e-15,0.1531962234213338,0.250262989985613,0.2181876619930689,1.2378220226338914e-17,1501
Llama-4-Scout-17B-16E,34,care-harm_vice,0.2703109389407317,5.334261126160538e-34,0.2286644726135133,0.3109698095197932,0.2808888475518158,1.100189089785914e-36,1950
Llama-4-Scout-17B-16E,34,care-harm_virtue,0.3837059718560928,7.2506319999526e-63,0.3431441900630493,0.4228393176577313,0.3839858868196535,5.804960635734881e-63,1761
Llama-4-Scout-17B-16E,34,fairness-cheating_vice,0.3117438407810984,3.271972703183501e-45,0.2711052499176866,0.3512730387489908,0.3171477085561942,8.168047781208615e-47,1950
Llama-4-Scout-17B-16E,34,fairness-cheating_virtue,0.3252584024725072,1.4273047485843363e-41,0.281199759011086,0.3679487462023506,0.326362709706984,7.375048174828915e-42,1634
Llama-4-Scout-17B-16E,34,loyalty-betrayal_vice,0.3680746316242831,1.28575787614195e-63,0.3290608824478664,0.4058339907413686,0.3778465151793106,3.2829903838797366e-67,1950
Llama-4-Scout-17B-16E,34,loyalty-betrayal_virtue,0.147604387334463,9.129506804769303e-10,0.1008376521014696,0.1937202687989698,0.1428504462414725,3.130350994119695e-09,1705
Llama-4-Scout-17B-16E,34,overall,0.2414211842641271,2.8844685701000112e-232,0.2274721584006752,0.2552711547094947,0.2378525929608956,2.59607120047411e-225,17635
Llama-4-Scout-17B-16E,34,sanctity-degradation_vice,0.1872847561660756,3.827612879745163e-16,0.1430506956434912,0.2307720949959749,0.1948363616502014,2.279666564542211e-17,1860
Llama-4-Scout-17B-16E,34,sanctity-degradation_virtue,0.0589899599653308,0.0254422608129367,0.0072637907385413,0.1104012882968872,0.0815912440395319,0.0019797392560057,1435
Llama-4-Scout-17B-16E,35,authority-subversion_vice,0.2726402722904217,1.498995261620444e-33,0.2303715808002568,0.3138820793284437,0.2822373231808672,6.26493087742752e-36,1889
Llama-4-Scout-17B-16E,35,authority-subversion_virtue,0.2190404765935391,9.194848052375006e-18,0.1703307260880905,0.2666823712045146,0.2300026814272312,1.8007580101029428e-19,1501
Llama-4-Scout-17B-16E,35,care-harm_vice,0.2798883154429861,1.9979517716401075e-36,0.2384607763566899,0.3202990700054003,0.2862312363357213,4.362255507528953e-38,1950
Llama-4-Scout-17B-16E,35,care-harm_virtue,0.3972791389290249,1.1684617724582698e-67,0.3571956864657357,0.4359019767188118,0.3990851906514885,2.5868891975374582e-68,1761
Llama-4-Scout-17B-16E,35,fairness-cheating_vice,0.327030384250364,7.837911214377209e-50,0.2868036512968916,0.3661058897330315,0.3259677262243729,1.675530079002752e-49,1950
Llama-4-Scout-17B-16E,35,fairness-cheating_virtue,0.3482442035657869,8.63279267720191e-48,0.3048992374647031,0.3901494834679284,0.3527998139875985,4.3674156225315355e-49,1634
Llama-4-Scout-17B-16E,35,loyalty-betrayal_vice,0.3935329728954712,3.0570964722367014e-73,0.355350347505471,0.4304044756824761,0.3976283675600041,7.177797190174026e-75,1950
Llama-4-Scout-17B-16E,35,loyalty-betrayal_virtue,0.2028851228299705,2.6865878427412095e-17,0.1569232175422263,0.2479700979963137,0.1887334343583771,3.899398361940143e-15,1705
Llama-4-Scout-17B-16E,35,overall,0.2597771419791278,6.884277567466705e-270,0.2459606327473371,0.2734881053959186,0.2551601172437168,3.937816630319946e-260,17635
Llama-4-Scout-17B-16E,35,sanctity-degradation_vice,0.2082008707004148,1.1600753723460592e-19,0.1643039262112306,0.2512748012929616,0.2102988771142684,4.895171356685461e-20,1860
Llama-4-Scout-17B-16E,35,sanctity-degradation_virtue,0.0819015413876955,0.0019024139355148,0.0302815397887759,0.1330858307421903,0.0997787164372957,0.0001531445952693,1435
Llama-4-Scout-17B-16E,36,authority-subversion_vice,0.2835050841553655,2.9891334302132604e-36,0.2414914633291406,0.3244578560225032,0.286849187152721,4.166670566644247e-37,1889
Llama-4-Scout-17B-16E,36,authority-subversion_virtue,0.2316244520785445,9.887199253116017e-20,0.1831736685919061,0.2789527411940533,0.2385765521214769,7.181603977693823e-21,1501
Llama-4-Scout-17B-16E,36,care-harm_vice,0.2865609240683202,3.5661435014434227e-38,0.245290899426456,0.326794185255352,0.2894572186716289,6.002694525610631e-39,1950
Llama-4-Scout-17B-16E,36,care-harm_virtue,0.4028635801819184,1.0705320849120166e-69,0.3629822007496548,0.4412716577299677,0.4031819255833887,8.170340516643692e-70,1761
Llama-4-Scout-17B-16E,36,fairness-cheating_vice,0.3378426121229142,2.893308752269158e-53,0.2979202474147644,0.3765852443151874,0.3312780763144957,3.648191084526802e-51,1950
Llama-4-Scout-17B-16E,36,fairness-cheating_virtue,0.3565652413841553,3.571529333295489e-50,0.3134918863867887,0.3981743280132983,0.3623484081142309,7.143345568898129e-52,1634
Llama-4-Scout-17B-16E,36,loyalty-betrayal_vice,0.4036899494977095,2.522892094893597e-77,0.3658557977755274,0.4401920039952557,0.4028651879410948,5.480504181629423e-77,1950
Llama-4-Scout-17B-16E,36,loyalty-betrayal_virtue,0.2406298639230136,6.972621046470986e-24,0.1953885532438221,0.2848492205402541,0.2231515490236069,1.1059870321280417e-20,1705
Llama-4-Scout-17B-16E,36,overall,0.271784698110791,3.313077176636165e-296,0.2580603165736276,0.285399410904214,0.2666997814127122,6.794876395203124e-285,17635
Llama-4-Scout-17B-16E,36,sanctity-degradation_vice,0.2210599804054046,5.061974148136119e-22,0.177390555297062,0.2638605920194793,0.2207725585426672,5.737705075712188e-22,1860
Llama-4-Scout-17B-16E,36,sanctity-degradation_virtue,0.1005658625871797,0.0001356695631216,0.0490729007799716,0.1515256483355314,0.1144956216803597,1.3752316354586033e-05,1435
Llama-4-Scout-17B-16E,37,authority-subversion_vice,0.3009818850040893,7.463391303844472e-41,0.2594017417623903,0.3414482696724955,0.2996320098034151,1.7378337145807952e-40,1889
Llama-4-Scout-17B-16E,37,authority-subversion_virtue,0.2484702805509825,1.4842771458228676e-22,0.2003920960967742,0.2953545985756524,0.2540097214758867,1.566947549691583e-23,1501
Llama-4-Scout-17B-16E,37,care-harm_vice,0.2997167822946004,9.192052379908032e-42,0.258769329347141,0.3395889700915081,0.2999123229917046,8.102814301415574e-42,1950
Llama-4-Scout-17B-16E,37,care-harm_virtue,0.4148919531643434,3.2016840258224787e-74,0.3754562773590625,0.4528281222379198,0.4173197289004771,3.71137038223529e-75,1761
Llama-4-Scout-17B-16E,37,fairness-cheating_vice,0.3539637795748537,1.2079312869081153e-58,0.3145153648042958,0.3921917017354512,0.3423805870380544,9.530155167200583e-55,1950
Llama-4-Scout-17B-16E,37,fairness-cheating_virtue,0.3668987213668084,3.1063461728088996e-53,0.3241724945929589,0.4081311227524046,0.3759409248521835,5.252845870382965e-56,1634
Llama-4-Scout-17B-16E,37,loyalty-betrayal_vice,0.4256977554349753,1.1287558810271138e-86,0.3886517919786815,0.4613695831607095,0.4204676608171849,2.1783014557759287e-84,1950
Llama-4-Scout-17B-16E,37,loyalty-betrayal_virtue,0.2818844804914203,1.644682298404161e-32,0.2375905845387402,0.3250085496238212,0.2639178975196855,1.4547327851367768e-28,1705
Llama-4-Scout-17B-16E,37,overall,0.2912183328857659,0.0,0.2776521822241892,0.3046683610473484,0.2865157044768988,0.0,17635
Llama-4-Scout-17B-16E,37,sanctity-degradation_vice,0.2446294365399739,9.5098140710733e-27,0.2014171935867162,0.2868913064614307,0.240860390653692,5.878823576193093e-26,1860
Llama-4-Scout-17B-16E,37,sanctity-degradation_virtue,0.1350768683948893,2.806538539651492e-07,0.0839150923229561,0.1855283672578901,0.1463069143404562,2.5847358007179893e-08,1435
Llama-4-Scout-17B-16E,38,authority-subversion_vice,0.3156879678472816,5.568843242152587e-45,0.274494771192853,0.3557246152178324,0.3093519720661133,3.5717872165525578e-43,1889
Llama-4-Scout-17B-16E,38,authority-subversion_virtue,0.2584006240923487,2.5347528116962143e-24,0.2105560141923702,0.3050102982567439,0.2609359709492375,8.713568060373934e-25,1501
Llama-4-Scout-17B-16E,38,care-harm_vice,0.3109516923209524,5.584113074017561e-45,0.2702923477319288,0.3505038594906617,0.3098962964059502,1.135379546422341e-44,1950
Llama-4-Scout-17B-16E,38,care-harm_virtue,0.416529540733933,7.498563017662824e-75,0.3771556503136878,0.4544004772274975,0.4192183949074269,6.796088984231926e-76,1761
Llama-4-Scout-17B-16E,38,fairness-cheating_vice,0.3649928904868866,1.6470693554119422e-62,0.3258826316053294,0.4028560169003757,0.3502846122796844,2.1762138987736268e-57,1950
Llama-4-Scout-17B-16E,38,fairness-cheating_virtue,0.3643176477118953,1.8506541937961786e-52,0.3215036950451201,0.4056450554396171,0.3722143482907042,7.472912336499148e-55,1634
Llama-4-Scout-17B-16E,38,loyalty-betrayal_vice,0.4392725094702328,8.492612708514715e-93,0.4027353638616684,0.4744120024406997,0.4323314938115187,1.2446703958067018e-89,1950
Llama-4-Scout-17B-16E,38,loyalty-betrayal_virtue,0.3103010537165007,2.2502348792769418e-39,0.266757330515146,0.3525805134664693,0.2944748539862907,1.8650297554807587e-35,1705
Llama-4-Scout-17B-16E,38,overall,0.3052854274964375,0.0,0.291840856664212,0.3186093825089378,0.3004486932543943,0.0,17635
